dmw_id	gene	rho	p_value	fdr
dmw=22457	AT5G67385	0.11296167161416325	0.7120815824494318	0.8567161049673115
dmw=22463	AT5G67540	-0.02146200893070778	0.9707072515265426	0.990056897736374
dmw=45	AT1G01780	0.43246800217130876	0.11377851260272044	0.26869233360796285
dmw=1963	AT1G26400	-0.2771881133529669	0.2611327486430974	0.46268158784843516
dmw=2252	AT1G30290	-0.08614794044474708	0.7931148054746162	0.9034740084627354
dmw=2504	AT1G06667	-0.28533618562192	0.5070121255529416	0.7099325999760688
dmw=2554	AT1G34042	-0.07062817712117306	0.8546365334881129	0.931773293757732
dmw=2692	AT1G35890	-0.5107053422809882	0.07538165392455042	0.19469507023415616
dmw=3323	AT1G50160	-0.002623983378320548	0.9926159926638464	0.9947654084492115
dmw=3458	AT1G07763	-0.05153278158751613	0.7774147856003446	0.8941027089665522
dmw=3720	AT1G54890	-0.46577201421695885	0.058476197445127095	0.16246328158962914
dmw=3979	AT1G58265	-0.4131630486591274	0.016234477421994273	0.062495104307865104
dmw=4053	AT1G60025	0.0812784567951629	0.7583802387953857	0.8862063162402176
dmw=4229	AT1G62035	-0.8511031999245482	0.00023127738521759315	0.0023279395823541343
dmw=4575	AT1G08833	-0.42462282855234434	0.008309293418372958	0.03670721812256719
dmw=4721	AT1G67630	-0.1712070034212398	0.4258423993783722	0.6392841887978498
dmw=4723	AT1G67635	-0.31466832705449216	0.09574315378369354	0.23561641852981094
dmw=4806	AT1G68780	-1.1488800535193033	9.596594796928403e-06	0.00022662727712746306
dmw=5122	AT1G73210	-0.2513865859913147	0.6287769874054127	0.8018049226727381
dmw=9	AT1G01180	-0.5328449286296368	0.01160254841422658	0.047674355481896136
dmw=44	AT1G01770	0.8516515792347005	0.052723219487001025	0.15056770588380758
dmw=45	AT1G01770	0.5329281633628781	0.1500233581067402	0.3215160274957713
dmw=49	AT1G01820	0.414976784156983	0.1774809834126319	0.3603292951795163
dmw=50	AT1G01830	-0.2222598160435249	0.659615664595744	0.8248554339343926
dmw=81	AT1G02110	-0.7776434532833703	7.351549740821088e-06	0.0001842388384026183
dmw=131	AT1G03040	0.08104160968289026	0.7128646408293264	0.8567161049673115
dmw=145	AT1G03140	-0.8557778706623982	0.004840505712570149	0.02446148565858495
dmw=158	AT1G03290	-0.3816296919866146	0.08445435881727752	0.21252039472872292
dmw=266	AT1G04790	-0.2856909666138446	0.4858275842238371	0.690101890596732
dmw=266	AT1G04800	0.9879176492112165	1.0325532408575705e-12	1.2679753797730964e-09
dmw=329	AT1G05470	-0.6557280703098496	0.05912913435864573	0.16390649433954166
dmw=330	AT1G05490	0.2537000013647692	0.2061495684673735	0.39721054074152384
dmw=344	AT1G05620	-0.6721668778379869	0.0009355741404679584	0.007013122131083056
dmw=469	AT1G07025	-0.8523075484676352	0.017068860267510966	0.0640995731146895
dmw=485	AT1G07380	0.2158726400735303	0.2614829169110863	0.46268158784843516
dmw=486	AT1G07380	0.33325978146542906	0.047038872557491763	0.13753270357285688
dmw=487	AT1G07380	0.23243639973298277	0.1112423443155966	0.2647395325960322
dmw=499	AT1G07510	-0.37292486163945343	0.053340981875045	0.15127650286964264
dmw=527	AT1G07890	-0.0659008773350701	0.8821530266310453	0.9411676079087087
dmw=540	AT1G07990	0.352186847066742	0.24822465101149288	0.44760627230853633
dmw=561	AT1G08190	-0.3322736570854298	0.18293997804431128	0.366476823879958
dmw=579	AT1G08340	0.030230953397895995	0.9343364328621373	0.972299955351685
dmw=592	AT1G08460	-0.41124226851231016	0.36554509425471027	0.5849404728736122
dmw=593	AT1G08460	-0.15174538594823123	0.6848398023439474	0.8423962032012806
dmw=594	AT1G08465	-0.1238507149170944	0.800257787635363	0.9052611934846994
dmw=603	AT1G08570	0.7299091547716454	0.12977836138558133	0.29507326523011523
dmw=641	AT1G08840	-0.9044804038649573	7.131953761001115e-06	0.00018245915038561186
dmw=653	AT1G08940	-0.3534304729289249	0.24602597573108254	0.44560456961322914
dmw=678	AT1G09160	-1.0163713880605798	4.40720050240768e-07	2.4600191895257414e-05
dmw=685	AT1G09245	-0.3891226350971122	0.19933085211816715	0.39039599107034967
dmw=722	AT1G09760	-0.975760612376171	2.6157054498982306e-07	1.8894625249853102e-05
dmw=811	AT1G10657	-0.5064851235606318	0.5361815242020594	0.7299677513526929
dmw=829	AT1G10850	0.21064645424012413	0.3550562183397752	0.5767315292609047
dmw=877	AT1G11300	-0.04016567117892948	0.8445181910648238	0.9255815288039078
dmw=878	AT1G11303	-0.771683096438868	2.4895090272164386e-05	0.00047767454459715414
dmw=884	AT1G11310	-0.5369900462247686	0.07033372936105475	0.1861418527055501
dmw=892	AT1G11350	-0.8852839679473259	5.628447294604067e-08	6.911733277773794e-06
dmw=895	AT1G11410	-0.8220688303949066	6.908974260214241e-07	3.393688156617236e-05
dmw=900	AT1G11590	-0.28242910612872546	0.16068925048392696	0.340217930334935
dmw=917	AT1G11860	-0.9915410617754136	1.6637335463532015e-06	6.191105439156762e-05
dmw=931	AT1G11960	0.20808807949810892	0.6522269904783684	0.8197899122901089
dmw=936	AT1G12020	-0.5234746210169007	0.06805906949979583	0.1809015959864703
dmw=981	AT1G12640	-0.0705424075414605	0.9154951361764224	0.9592389310790501
dmw=1123	AT1G14530	0.4784009669213734	0.12202812281772563	0.282919739795328
dmw=1124	AT1G14560	0.4925395979341313	0.01430383787530658	0.056298438816911794
dmw=1145	AT1G14710	-0.47546111630738574	0.04218906266986073	0.1276063274842093
dmw=1147	AT1G14770	-0.049815871602575744	0.6891536784689916	0.8462807171599216
dmw=1160	AT1G14910	-0.013963078599349536	0.9789364896551023	0.9922945584412636
dmw=1193	AT1G15510	0.5948514773776581	0.050989464322796704	0.14629687427194943
dmw=1200	AT1G15780	0.18747775143406772	0.4804078451072099	0.6866719015381488
dmw=1257	AT1G16670	0.08661039312198572	0.7740047559221855	0.8916302441580148
dmw=1287	AT1G17070	-0.1080776522623041	0.564152713253216	0.7571361004097806
dmw=1326	AT1G05313	0.13335142783736897	0.7107615103041912	0.8567161049673115
dmw=1330	AT1G17450	-0.16687229608236712	0.6163493468393206	0.7938918529418645
dmw=1354	AT1G17600	-0.1778268266152293	0.438377350464771	0.6501538482738392
dmw=1354	AT1G17610	-0.0452324230881248	0.8397617307298122	0.9223858723937473
dmw=1386	AT1G17920	-0.5914002979725346	0.011594081799132544	0.047674355481896136
dmw=1387	AT1G17920	-0.6021759754520554	0.0030678129252394207	0.01728107464309178
dmw=1388	AT1G17930	-0.053025556163441505	0.7862828898552321	0.9003245459442254
dmw=1398	AT1G18050	-0.011311084272588885	0.9762438793434693	0.9922945584412636
dmw=1424	AT1G18450	-0.11369907697947958	0.6378331889759496	0.8083169825206049
dmw=1435	AT1G18550	0.22096687015537894	0.10775444016359688	0.25864593769144284
dmw=1450	AT1G18660	-0.09851811562988658	0.7375844386739436	0.8734365387575725
dmw=1481	AT1G19110	0.43717019201440527	0.1408340302486748	0.30882890918816547
dmw=1488	AT1G19220	-0.706176998908022	0.0033551224352954627	0.018384261629839718
dmw=1498	AT1G19370	0.1357159275890008	0.5740824857557558	0.7646701630367891
dmw=1499	AT1G05503	0.007676631073930673	0.9790233449219581	0.9922945584412636
dmw=1518	AT1G19750	-0.03432082472500071	0.7739853169032144	0.8916302441580148
dmw=1542	AT1G20132	-0.350326930914102	0.45758714750392193	0.6658330396665437
dmw=1562	AT1G05557	0.013521012178613378	0.9319458057728907	0.9720657941697614
dmw=1562	AT1G20470	-0.05426628543780171	0.5783910191489903	0.7657479448147133
dmw=1606	AT1G20920	0.29110962210296737	0.3035955052406889	0.5114064203505706
dmw=1625	AT1G21060	-0.8342076798331656	8.003819504266135e-06	0.0001965738070247763
dmw=1644	AT1G21230	-0.07797242253852883	0.7780356533437612	0.8941027089665522
dmw=1709	AT1G21890	-0.4325041192797651	0.04512283144941392	0.13449232286378712
dmw=1713	AT1G21980	-0.6559687977173416	0.00044853784184767045	0.003917000592242126
dmw=1715	AT1G08955	0.05973026790985345	0.8207429214304574	0.9157799225085341
dmw=1754	AT1G22720	-0.23062739342879784	0.14123786897183954	0.3091623941130463
dmw=1786	AT1G23030	-0.3499067703425061	0.12220559602441392	0.282919739795328
dmw=1787	AT1G23070	0.12164259495535505	0.3472049447826293	0.5687745682818439
dmw=1801	AT1G23310	-0.9128889685276989	1.5165228117937732e-05	0.0003267175461197813
dmw=1811	AT1G23480	-1.1908101360196415	0.00031746044259775775	0.0029758887290843245
dmw=1819	AT1G23870	-0.22920270057380118	0.8409820135796426	0.9229007262518331
dmw=1834	AT1G24100	-0.4667547142213429	0.0034374211530631502	0.018677668920183844
dmw=1875	AT1G24360	-0.7941505970522282	0.007671836922478253	0.03489265089186406
dmw=1905	AT1G25280	0.07417644616434456	0.8000109778859881	0.9052611934846994
dmw=1961	AT1G26380	-0.2964008956332295	0.23001689891103583	0.4253926985884819
dmw=1962	AT1G26390	-0.025812117124136637	0.8861463253643718	0.9437881071530343
dmw=1964	AT1G26410	-0.17515930225275475	0.4102222409980446	0.628120837837405
dmw=1966	AT1G26420	-0.26725375065789403	0.23621062034205698	0.43358242418542
dmw=1985	AT1G26762	-0.26112917641719063	0.6141082572194927	0.7930506097800293
dmw=2001	AT1G27210	-0.623573690467257	0.035940959668482445	0.11287851271840522
dmw=2007	AT1G27360	0.2524914563378273	0.48677199409070604	0.6902494327290843
dmw=2009	AT1G27370	-0.6525372113779577	0.003925537582860187	0.020426102337933516
dmw=2019	AT1G27430	0.07145003724401983	0.786684232734653	0.9003245459442254
dmw=2069	AT1G27960	0.3541113637432941	0.21664262044313295	0.41055113874099886
dmw=2072	AT1G28000	0.37632019684711004	0.034562190541825674	0.10938755150866478
dmw=2111	AT1G28440	-0.7430946916346293	6.3157556508196005e-06	0.0001723499542045882
dmw=2112	AT1G28440	-0.6948859387632252	0.0006854555273345289	0.005537759128728957
dmw=2113	AT1G28440	-0.7919240740917234	9.216043449537389e-06	0.00022190786972611597
dmw=2124	AT1G28685	-0.46353581526541815	0.14539209263125663	0.3143336087168717
dmw=2124	AT1G28680	-0.4374072761367945	0.0818240425517371	0.20674881533648798
dmw=2147	AT1G29060	-0.06122977460241762	0.8780957710441779	0.9392820827622437
dmw=2182	AT1G29435	-0.8378675629159354	0.003118915125863938	0.017488711299364912
dmw=2183	AT1G29460	-0.9131052146972134	0.00022255871020181433	0.00231808688875094
dmw=2190	AT1G29535	-0.006300026059200502	0.9536131049188461	0.9824135007049858
dmw=2227	AT1G29910	-0.9978330899211197	1.86259673231158e-05	0.0003812114645464367
dmw=2258	AT1G30360	-0.41067067839194504	0.08268847271032738	0.20850399278908013
dmw=2299	AT1G30540	-0.7560861002765092	0.006710234678287854	0.031451023606631615
dmw=2309	AT1G30600	-0.009627879688402114	0.9568652522193417	0.9828843780067511
dmw=2351	AT1G31270	0.030102681018500648	0.8353726481437946	0.9211875106496534
dmw=2376	AT1G31500	0.08771585361006742	0.7024205336106946	0.8538376108794961
dmw=2377	AT1G31500	-0.2895918163589608	0.302190074511135	0.5097382026094419
dmw=2409	AT1G31910	0.10601119747695384	0.674100729674256	0.8344714677822443
dmw=2417	AT1G32000	-0.24775543001915712	0.4383242150405937	0.6501538482738392
dmw=2418	AT1G32010	-0.28465744955392785	0.42488668157230947	0.6392841887978498
dmw=2433	AT1G32180	-0.11828829385692581	0.7497593720701214	0.8808845984663176
dmw=2454	AT1G32450	-0.1797739452210898	0.19191360192448753	0.38072682255778784
dmw=2465	AT1G32520	-0.8626199241111064	0.004152482261955391	0.02119945488929852
dmw=2468	AT1G32550	-0.9946317456554943	0.0062549826118860645	0.03004324623242593
dmw=2473	AT1G32700	-0.14180617079591773	0.8327702399359043	0.9206582089804028
dmw=2484	AT1G32780	-0.7775365661482064	0.0008653691429187666	0.006609137845255903
dmw=2528	AT1G33680	-0.23704783800923931	0.4587589951674753	0.6660311867882633
dmw=2559	AT1G34110	-0.22971804633087864	0.4236386908760671	0.6392841887978498
dmw=2560	AT1G34110	-0.19453995964757492	0.4523977531594212	0.6629408602383882
dmw=2589	AT1G34370	-0.06416431488627124	0.8171021790606313	0.9157799225085341
dmw=2594	AT1G34460	0.20105418260147284	0.22083355855831371	0.41510852052958236
dmw=2595	AT1G34460	0.2845826255590492	0.38863273720161695	0.6066617198853667
dmw=2599	AT1G06783	0.3083143940545476	0.46609076539229444	0.6709958498261871
dmw=2607	AT1G34630	0.45308224519263685	0.23265935190718812	0.4283443540360225
dmw=2612	AT1G34750	-0.01634556814447484	0.9427978952478342	0.9768115188608085
dmw=2618	AT1G34790	-0.114320046566605	0.5247502643751468	0.7189832282044258
dmw=2631	AT1G35220	-0.03221333548544068	0.9178964322824943	0.9609350544270273
dmw=2635	AT1G06833	0.6950615291213951	0.03354727449647621	0.10790348728770258
dmw=2636	AT1G06833	0.3895674160671968	0.0794613631275311	0.20202599155405424
dmw=2637	AT1G35240	0.49502511725205345	0.07690289505257038	0.19674323984282588
dmw=2656	AT1G35515	0.20394973484957132	0.16052980624045868	0.340217930334935
dmw=2664	AT1G35580	-0.6910993034015984	0.002561064955059097	0.014976132213393197
dmw=2666	AT1G35614	0.3540677549723254	0.13740567590634595	0.3030945940753883
dmw=2681	AT1G35710	-0.37940055030273945	0.022785977906098098	0.08017530334867755
dmw=2691	AT1G35820	0.004748097382117583	0.984213983861123	0.9922945584412636
dmw=2692	AT1G35880	-0.32251968055292585	0.14213009151102082	0.3105618369671416
dmw=2695	AT1G35895	0.17400651953415022	0.30469893737090104	0.512562048070502
dmw=2696	AT1G35895	0.010542881310901565	0.9518390166288048	0.981409162401488
dmw=2708	AT1G36160	-0.933306401376539	8.159952724525441e-08	8.149653674532967e-06
dmw=2813	AT1G40104	0.11650772042237234	0.5741253178500973	0.7646701630367891
dmw=2814	AT1G40104	-0.10930011061310968	0.7050418057262289	0.8538376108794961
dmw=2871	AT1G42540	0.593039849882047	0.039573503021833226	0.12210116007741509
dmw=2876	AT1G42960	-0.45355887646486986	0.07922568482617799	0.20184469080196385
dmw=2877	AT1G42970	-0.979241866014679	4.529469702505654e-06	0.0001324330665399272
dmw=2910	AT1G07193	-0.1587078672219204	0.5374503770809133	0.7308848981786948
dmw=2936	AT1G44020	-0.12373085496793822	0.7517430391543767	0.881700527298543
dmw=2942	AT1G44090	0.3029457652696058	0.2868727988509476	0.4927438229851736
dmw=2943	AT1G44100	0.12044109393922627	0.5967741257180958	0.7783379044799043
dmw=2944	AT1G44100	0.034302465229015096	0.8561023770177771	0.931773293757732
dmw=2945	AT1G44100	0.1643049814044189	0.47651865397157633	0.6836038634078222
dmw=2964	AT1G44810	0.1953619532104916	0.404297812258421	0.621767223532048
dmw=3010	AT1G45191	-0.7912543996656872	5.423822177462014e-06	0.00015489427055635703
dmw=3036	AT1G46696	-0.16223907144231078	0.5864989421046196	0.7688046333360066
dmw=3037	AT1G46696	0.36857516351931274	0.2893731057943576	0.49370897329561514
dmw=3049	AT1G47278	0.36460685057660897	0.20230211843351703	0.3937036472842455
dmw=3049	AT1G47280	0.16923001382630648	0.3602979870176708	0.5806377008631229
dmw=3062	AT1G47450	0.016039207580980742	0.964542404628167	0.9874880968474794
dmw=3064	AT1G47480	-0.8088105343059312	0.002974634963536351	0.016833418134666538
dmw=3082	AT1G47578	0.39868503360631696	0.022305039623409236	0.07932069873851527
dmw=3083	AT1G47580	-0.6676994753769896	0.0013540769166580672	0.009301991486459053
dmw=3092	AT1G47657	0.38115153316905204	0.2645690933131481	0.4667971933743475
dmw=3092	AT1G47660	-0.06468962944651391	0.85964861560404	0.9341134822990713
dmw=3097	AT1G47710	-0.043270160488522724	0.8231483954561094	0.9157799225085341
dmw=3151	AT1G48280	-0.18396000871971024	0.35469591977663595	0.5767315292609047
dmw=3156	AT1G48360	0.11717357868942155	0.7046109464104413	0.8538376108794961
dmw=3191	AT1G48660	-0.4785124835196176	0.0668565179429862	0.17925721404800665
dmw=3195	AT1G48760	-0.07046613249285281	0.7736896273270499	0.8916302441580148
dmw=3226	AT1G49210	-0.2889934697664779	0.2929480282419394	0.49756594561701456
dmw=3228	AT1G49225	-0.2790505801397093	0.2007903080449142	0.39200397182695496
dmw=3296	AT1G49990	-0.1551333060119005	0.5546884995773209	0.7477030488265094
dmw=3325	AT1G50180	-0.36754419443021	0.11715712051571817	0.2750840229317436
dmw=3355	AT1G50430	-0.2932996947597801	0.22269223345728517	0.4168689979962594
dmw=3373	AT1G50520	-0.2150154378694793	0.16558787093738545	0.3464086976339171
dmw=3419	AT1G51172	0.2392290317839297	0.3912767312917521	0.6089833029483798
dmw=3433	AT1G51440	-0.7528240529756919	0.006891371826160754	0.031934356990661904
dmw=3443	AT1G51580	-0.44581770703246365	0.04359169197438884	0.13024476336873358
dmw=3444	AT1G51580	-0.3393890924775413	0.1682437805884907	0.3496170527277455
dmw=3499	AT1G52240	-1.0076719818557947	9.332502694980029e-05	0.0012742890816791323
dmw=3505	AT1G52310	-0.5392603448185745	0.02763740085337038	0.09247609876822568
dmw=3588	AT1G53340	-0.6776692257224893	0.00029921809455737654	0.002893226930050853
dmw=3589	AT1G53350	-0.5008542198747294	0.10783934861402178	0.25864593769144284
dmw=3604	AT1G53500	-0.3287381347894972	0.3639048525383951	0.5841637637364483
dmw=3605	AT1G53500	-0.271139924999931	0.14006119293871658	0.3076836224127799
dmw=3637	AT1G54040	-0.7871504872910524	0.00030245885808073816	0.0029017146697120815
dmw=3638	AT1G54060	-0.03764895559665873	0.905859973771838	0.9548463929543495
dmw=3640	AT1G54090	-0.409564790353445	0.15724117681149186	0.3346484664202981
dmw=3677	AT1G54440	0.3086773837243301	0.4237063439262606	0.6392841887978498
dmw=3685	AT1G54510	0.00645006480825112	0.9841064731119566	0.9922945584412636
dmw=3753	AT1G55250	0.08955166454954074	0.7559497479873082	0.8849440329155523
dmw=3754	AT1G55250	0.2267972311566269	0.4520987640933135	0.6629408602383882
dmw=3759	AT1G55320	-0.03972585289886468	0.869716178421122	0.9373567542120625
dmw=3776	AT1G55450	-0.5389359883044289	0.005024339440073716	0.025286429641026734
dmw=3836	AT1G56010	-0.39196000525765234	0.2286469324904986	0.42349688250125533
dmw=3861	AT1G56230	-0.19673827424022095	0.48098887894443065	0.6866719015381488
dmw=3886	AT1G56530	-0.28503706103774046	0.32551413369762194	0.5416414040388614
dmw=3888	AT1G56570	-0.13291365443329783	0.36506618098924914	0.5849404728736122
dmw=3947	AT1G58080	0.5538996745070288	0.04885939203814205	0.14150786184631706
dmw=3949	AT1G58100	-0.021883594221046042	0.9445611423424501	0.9771870958690217
dmw=3978	AT1G58260	-0.40925606057722114	0.18104019088827583	0.36385819052504537
dmw=3983	AT1G58300	-0.16737466812456697	0.2869135530872948	0.4927438229851736
dmw=3995	AT1G58440	0.7210743198992904	0.025960544542255912	0.08880097130331548
dmw=4002	AT1G58602	-0.6865969105218487	9.791383564485776e-05	0.0012928837652890896
dmw=4003	AT1G58602	1.1047291356755804	0.0015562509839001978	0.010016826193485519
dmw=4166	AT1G61360	-0.3109434015368235	0.08714836249905886	0.2184044676507026
dmw=4204	AT1G61760	0.0995715284236042	0.6388762362284888	0.8088041423593652
dmw=4228	AT1G62030	-0.9476794961163084	5.085429766908931e-08	6.911733277773794e-06
dmw=4249	AT1G62310	0.31555127336125816	0.2725648418543567	0.4764980069459957
dmw=4263	AT1G62560	-0.8778332968807384	3.904995835635213e-07	2.3976674430800207e-05
dmw=4276	AT1G62760	-0.532401253500541	0.03986706773448624	0.12269864455626343
dmw=4294	AT1G62975	-0.6601258618167548	0.0003571751562471584	0.0033228113020568975
dmw=4301	AT1G63050	0.33632047188188335	0.3558633627483465	0.5769709596767474
dmw=4329	AT1G63310	-0.17837842446650945	0.7623349358992436	0.8871272856974174
dmw=4355	AT1G63690	-0.7358433265743374	0.009805341582794436	0.04195456259119013
dmw=4394	AT1G64280	-0.6870933764568621	0.021377922684990083	0.07653670279057674
dmw=4402	AT1G64380	-0.16797599191637325	0.8449323239325575	0.9255815288039078
dmw=4472	AT1G65070	0.335805733534733	0.20442030777456205	0.39656893830515355
dmw=4513	AT1G09775	-0.296386550757016	0.016548999611076098	0.06291693969783729
dmw=4542	AT1G65840	-0.3797162554617277	0.1309332513178699	0.29507326523011523
dmw=4543	AT1G65840	-0.11069874286589582	0.7049023643972676	0.8538376108794961
dmw=4549	AT1G65950	0.26612940915829775	0.6102419419958349	0.7896492147216916
dmw=4554	AT1G65990	0.1009161041961672	0.523339454706109	0.7189832282044258
dmw=4559	AT1G66100	-1.0209015080129893	2.9228560182316146e-10	1.196422396796141e-07
dmw=4562	AT1G66140	-0.05911770245324292	0.8625643581552285	0.9346256652516476
dmw=4566	AT1G66173	-0.6252786372358209	0.0007990186130567608	0.006289710620728861
dmw=4567	AT1G66200	-0.6499455773339785	0.2495392592377438	0.44931702396473516
dmw=4571	AT1G66250	-0.06970138760359727	0.6279256294339	0.8015516350777849
dmw=4574	AT1G66300	-0.0021846984680550245	0.9939553388983571	0.9947654084492115
dmw=4575	AT1G09805	-0.3547231801593615	0.017160523945038364	0.0642411361183068
dmw=4577	AT1G66320	-0.3070388767287844	0.2429105900236879	0.44253801806083787
dmw=4578	AT1G66330	-0.8349832939890587	0.008341348577425562	0.036713892663364125
dmw=4607	AT1G66720	-0.032010355270125565	0.9094745308453267	0.956194112909299
dmw=4620	AT1G66880	-0.2858993200884964	0.16972571426911298	0.3508807695664491
dmw=4719	AT1G67580	0.1547249131140656	0.6900083997252799	0.8464838310316122
dmw=4770	AT1G68110	-0.09242893522049432	0.5155709169453129	0.7137780000099709
dmw=4771	AT1G68120	-0.3081565961188997	0.24813507899152307	0.44760627230853633
dmw=4776	AT1G68190	-0.9999488537921707	6.7242898341787e-07	3.393688156617236e-05
dmw=4777	AT1G68210	0.20799326323285364	0.4345237409907069	0.6479596639504263
dmw=4783	AT1G68350	-0.031652168347569766	0.9115878353780588	0.9571639590142974
dmw=4785	AT1G68400	-0.6596660958843764	0.0038755889459366967	0.020287665526067297
dmw=4789	AT1G68470	-0.24853032871192682	0.21100796114460021	0.4025599447276731
dmw=4811	AT1G68845	-0.38360582405253985	0.19913522164232852	0.39039599107034967
dmw=4812	AT1G68870	0.00781944789270281	0.9688424514183614	0.990056897736374
dmw=4812	AT1G68872	-0.46781786513312545	0.05466539140974796	0.1539658271815837
dmw=4813	AT1G68872	-0.43113439291553884	0.13409727941410302	0.2996683978748806
dmw=4846	AT1G69080	-0.1269193916449231	0.7213883934856719	0.8634161278756384
dmw=4879	AT1G69570	-0.4632363406210228	0.0846652221239315	0.21261532263433106
dmw=4888	AT1G69710	-0.12327271238930046	0.65410599547235	0.820472076036819
dmw=4898	AT1G69940	0.044754998025711326	0.8079499198675951	0.9094844099886775
dmw=4902	AT1G69990	0.058461958763015055	0.8379544666657605	0.9215706669925533
dmw=4947	AT1G70750	-0.34613823243351766	0.28730014434640416	0.4927438229851736
dmw=4950	AT1G70790	-0.8017459662035784	8.792117042159859e-05	0.0012268999690650349
dmw=4951	AT1G70790	-0.7436201390011843	0.003976675155374885	0.02060488223966396
dmw=4952	AT1G70830	-0.4246444209103576	0.025145919665095075	0.08625471885121998
dmw=4953	AT1G70890	-0.5929200982460417	0.006287552346688489	0.03004324623242593
dmw=4958	AT1G71030	-1.0837402186062501	0.00975249966774448	0.041874369202763016
dmw=4963	AT1G71140	-1.0623126419675708	6.257123711826601e-07	3.3407599644013325e-05
dmw=4964	AT1G71140	-1.0417813585992441	2.825949873499021e-07	1.92792580258711e-05
dmw=5038	AT1G72080	-0.17781738188457105	0.42725046262937716	0.6406148572757939
dmw=5076	AT1G72530	-0.08158596640709062	0.7111308363770799	0.8567161049673115
dmw=5084	AT1G72600	0.10231415822066169	0.7280798149083818	0.8671988484068796
dmw=5147	AT1G09387	-0.048371016154772815	0.8382690839012068	0.9215706669925533
dmw=5150	AT1G73630	-0.7766376962427396	3.203401444133429e-05	0.0005699873108930269
dmw=5164	AT1G73750	-1.2645468589442086	0.01443464508437062	0.05659569273127944
dmw=5197	AT1G74088	0.005232063737086401	0.9831801114994893	0.9922945584412636
dmw=5198	AT1G74090	-0.521117852821658	0.00022724483418374376	0.00231808688875094
dmw=5259	AT1G74780	-0.0016532790697525368	0.9938338433175399	0.9947654084492115
dmw=5291	AT1G75295	0.0571510980542386	0.7718925011300551	0.8916302441580148
dmw=5324	AT1G76170	0.2516818910833798	0.25650880175190865	0.4574833261814928
dmw=5345	AT1G76540	0.07945235487046723	0.6265320567510503	0.8015516350777849
dmw=5350	AT1G76620	-0.4083950035894173	0.012628670677486891	0.05135101851640365
dmw=5361	AT1G76720	-0.1972604574202705	0.7617626221050835	0.8871272856974174
dmw=5380	AT1G76900	0.2004362187101139	0.694255049493562	0.8500655316316544
dmw=5420	AT1G77420	0.13488539503143737	0.5250358205216713	0.7189832282044258
dmw=5448	AT1G77620	0.3193939434938556	0.7620703668213397	0.8871272856974174
dmw=5452	AT1G77720	0.1368835576398005	0.3590717147851765	0.5794218998110338
dmw=5477	AT1G78240	-0.569925267071789	0.05430265686685353	0.1532957761666578
dmw=5487	AT1G78550	-0.10391320451912583	0.7394245831249759	0.8747720501709734
dmw=5489	AT1G78570	-0.654099342570454	0.0001427897881853133	0.0016542062253921204
dmw=5522	AT1G78980	-0.05110912978226581	0.8740012081211821	0.9373567542120625
dmw=5547	AT1G79270	-0.08909414150499112	0.7252128965188142	0.8646227542962173
dmw=5562	AT1G79380	-0.8458476837606627	0.0011053935958303725	0.007984843151057044
dmw=5562	AT1G79390	0.14948613292432059	0.5826418078063764	0.7668640299959595
dmw=5639	AT1G80070	-0.2348960635824809	0.2639124150799076	0.4663085549901101
dmw=5699	AT2G01008	0.10984699153670262	0.6212626243065281	0.7988591650768759
dmw=5701	AT2G03875	0.03282206215868692	0.869786377021204	0.9373567542120625
dmw=5703	AT2G01023	0.2834265931886319	0.4080280527822503	0.6257907650090745
dmw=5703	AT2G00340	-0.28903176151553894	0.33771938815945035	0.5551799312714927
dmw=5737	AT2G01420	-0.7770675323544409	0.001473078224054976	0.009778054373727084
dmw=6150	AT2G00450	-0.3751335973768963	0.36933409736883216	0.5861016699114888
dmw=6200	AT2G07655	-0.5423228155466738	0.001019080108662923	0.007493595050527361
dmw=6205	AT2G05155	0.7204270621287464	0.01142579203106518	0.04756228004795946
dmw=6210	AT2G07676	0.002393503241408119	0.9939534612983305	0.9947654084492115
dmw=6211	AT2G05165	0.027812781295269276	0.9048682118440665	0.9546204159317128
dmw=6224	AT2G00460	-0.6103897794589539	0.01949488541137218	0.0708275718496007
dmw=6233	AT2G05225	-0.7980812929519422	4.414433423492511e-06	0.0001322176644889952
dmw=6234	AT2G05235	-0.2715517723967021	0.36793962466833463	0.5860309456455447
dmw=6247	AT2G07638	-0.653735427509262	6.59046033615477e-05	0.0009634625348569117
dmw=6258	AT2G07642	-0.6262161190467506	0.003635297377667597	0.019409326868590475
dmw=6260	AT2G07644	-0.5481104573133097	0.011569278856997807	0.047674355481896136
dmw=6271	AT2G07721	-0.4167848299846559	0.018344629403499294	0.06744672127993154
dmw=6272	AT2G07722	0.2076224497951334	0.3301856012768478	0.5471901732361256
dmw=6273	AT2G07652	0.9645824665382252	0.020829739053104975	0.07479216244799096
dmw=6284	AT2G07827	-0.4645520448233907	0.018187124731816648	0.06706843594796048
dmw=6292	AT2G05365	-0.25710268663242286	0.27254081356696463	0.4764980069459957
dmw=6293	AT2G07738	0.19742508138390355	0.3510105503724049	0.5731927604485548
dmw=6294	AT2G07795	-0.39883693002729764	0.022413910799889903	0.07932069873851527
dmw=6295	AT2G07763	-0.7115047192426934	0.00014756939928270072	0.0016779187251773748
dmw=6296	AT2G07662	-0.6701937190916825	1.912422464579795e-05	0.0003849925879514735
